source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
sephora,P481370,False,False,False,False,False,False
sephora,P468431,False,False,False,False,False,False
sephora,P468433,False,False,False,False,False,False
sephora,P468429,False,False,False,False,False,False
sephora,P469873,True,False,False,False,False,False
sephora,P501795,False,False,False,False,False,False
sephora,P468430,False,False,False,False,False,False
sephora,P500303,False,False,False,False,False,False
sephora,P468432,False,False,False,False,False,False
sephora,P504318,False,False,False,False,False,False
sephora,P468436,False,False,False,False,False,False
sephora,P468435,False,False,False,False,False,False
sephora,P468434,False,False,False,False,False,False
sephora,P479361,False,False,False,False,False,False
sephora,P468440,False,False,False,False,False,False
sephora,P482557,False,False,False,False,False,False
sephora,P468437,False,False,False,False,False,False
sephora,P503578,False,False,False,False,False,False
sephora,P377710,True,False,False,True,False,True
sephora,P218431,False,False,False,False,False,True
sephora,P400701,False,False,False,False,False,False
sephora,P410743,True,False,True,False,False,True
sephora,P421456,True,False,True,False,True,True
sephora,P436506,True,False,False,False,False,True
sephora,P397615,True,False,False,False,False,True
sephora,P474600,True,False,False,False,True,True
sephora,P457250,True,False,False,False,False,True
sephora,P474872,True,False,False,False,False,True
sephora,P440971,False,False,True,False,False,True
sephora,P480000,True,False,True,False,False,False
sephora,P463666,True,False,False,False,False,True
sephora,P479863,False,False,False,False,True,True
sephora,P393427,True,True,False,False,False,True
sephora,P422335,False,False,True,False,False,True
sephora,P501588,True,False,False,False,False,True
sephora,P467796,False,False,False,False,False,False
sephora,P432284,True,False,True,False,False,False
sephora,P500493,False,False,False,False,False,False
sephora,P474601,True,False,False,False,False,False
sephora,P455412,True,False,False,False,False,False
sephora,P474602,False,False,False,False,True,True
sephora,P474604,True,False,False,False,True,True
sephora,P483501,True,False,False,False,False,False
sephora,P467660,True,True,False,False,False,True
sephora,P467659,False,False,False,False,False,False
sephora,P505461,True,False,False,False,False,False
sephora,P439055,False,False,False,False,False,True
sephora,P421277,True,False,False,False,False,True
sephora,P467602,False,False,False,False,False,True
sephora,P432045,False,False,False,False,False,True
sephora,P311143,True,False,False,False,True,True
sephora,P384537,True,False,False,False,False,True
sephora,P388200,True,False,False,False,False,False
sephora,P296413,False,False,False,False,False,True
sephora,P379907,False,False,False,False,False,False
sephora,P296415,True,False,False,False,False,True
sephora,P392945,True,False,False,False,False,True
sephora,P282935,False,False,False,False,False,False
sephora,P474809,False,False,False,False,False,False
sephora,P416552,True,False,False,False,False,True
sephora,P471000,False,False,True,False,False,True
sephora,P480274,False,False,False,False,False,False
sephora,P453818,False,False,False,False,False,True
sephora,P442859,False,False,False,False,False,False
sephora,P388262,False,False,False,False,False,True
sephora,P457694,False,False,False,False,False,False
sephora,P447504,False,False,True,False,False,True
sephora,P404169,False,False,False,False,False,True
sephora,P404168,True,False,False,False,False,True
sephora,P433469,True,False,False,False,False,True
sephora,P420638,True,False,False,False,False,True
sephora,P410809,False,False,False,False,False,True
sephora,P442860,False,False,False,False,False,False
sephora,P503998,False,False,False,False,False,True
sephora,P440949,False,False,False,False,True,False
sephora,P442540,False,False,False,False,False,False
sephora,P442539,False,False,False,False,False,False
sephora,P442546,True,False,False,False,False,False
sephora,P442537,False,False,False,False,True,False
sephora,P480150,False,False,False,False,False,True
sephora,P442542,False,False,False,False,False,False
sephora,P442545,True,False,False,False,False,False
sephora,P455237,False,False,False,False,False,False
sephora,P465741,False,False,False,False,False,False
sephora,P472302,False,False,False,False,False,False
sephora,P455613,False,False,False,False,False,False
sephora,P503197,False,False,False,False,False,False
sephora,P477492,False,False,False,False,False,False
sephora,P455614,False,False,False,False,False,False
sephora,P455612,False,False,False,False,False,False
sephora,P483643,False,False,False,False,False,False
sephora,P505338,False,False,False,False,False,False
sephora,P481058,False,False,False,False,False,False
sephora,P449150,False,False,False,False,False,True
sephora,P470506,False,False,False,False,False,False
sephora,P470509,False,False,True,False,False,False
sephora,P470507,False,False,True,False,False,False
sephora,P500420,False,False,False,False,False,False
sephora,P482510,False,False,False,False,False,False
sephora,P475907,False,False,False,False,False,False
sephora,P475906,False,False,False,False,False,False
sephora,P503926,False,False,False,False,False,False
sephora,P482661,False,False,False,False,False,False
sephora,P460779,True,False,False,False,False,True
sephora,P438637,True,False,False,False,False,False
sephora,P455623,False,False,False,False,False,True
sephora,P472448,True,False,False,False,True,True
sephora,P438643,True,False,False,False,False,False
sephora,P438635,False,False,False,False,False,False
sephora,P481060,False,False,False,False,False,True
sephora,P438648,True,False,False,False,False,True
sephora,P505145,False,False,False,False,False,True
sephora,P467106,False,False,False,False,False,False
sephora,P443810,False,False,False,False,False,False
sephora,P438632,False,False,False,False,False,False
sephora,P443812,False,False,False,False,False,True
sephora,P463791,False,False,False,False,False,False
sephora,P438629,True,False,False,False,False,False
sephora,P438640,False,False,False,False,False,False
sephora,P467107,False,False,False,False,False,False
sephora,P438634,False,False,False,False,False,False
sephora,P438638,False,False,False,False,False,False
sephora,P503552,True,False,False,False,False,False
sephora,P438630,False,False,False,False,False,False
sephora,P483141,False,False,False,False,False,True
sephora,P500755,True,False,False,False,False,False
sephora,P394639,True,False,False,False,True,True
sephora,P394624,True,False,False,False,True,True
sephora,P422905,False,False,False,False,False,True
sephora,P475908,True,False,False,False,False,False
sephora,P462336,False,False,False,False,False,False
sephora,P471535,False,False,False,False,True,True
sephora,P449175,False,False,False,False,True,False
sephora,P433443,True,False,False,False,False,True
sephora,P444057,False,False,False,False,False,False
sephora,P500019,False,False,False,False,False,True
sephora,P435801,False,False,False,False,True,False
sephora,P505031,True,False,False,False,False,False
sephora,P505023,True,False,False,False,False,False
sephora,P505009,False,False,False,False,False,False
sephora,P505024,True,False,False,False,False,False
sephora,P505054,True,False,False,False,False,False
sephora,P505020,True,False,False,False,False,False
sephora,P433887,False,False,False,False,False,False
sephora,P416563,False,False,False,False,False,False
sephora,P447210,False,False,False,False,False,False
sephora,P453224,False,False,False,False,False,False
sephora,P416561,False,False,False,False,False,True
sephora,P416562,False,False,False,False,False,True
sephora,P456410,False,False,False,False,False,False
sephora,P416560,False,False,False,False,False,False
sephora,P467110,False,False,False,False,False,False
sephora,P471003,False,False,False,False,False,False
sephora,P474304,False,False,False,False,False,False
sephora,P479304,False,False,False,False,False,False
sephora,P416564,False,False,False,False,False,False
sephora,P503642,False,False,False,False,False,False
sephora,P469439,False,False,False,False,False,False
sephora,P462829,False,False,False,False,False,False
sephora,P501213,False,False,False,False,False,False
sephora,P429659,False,False,False,False,False,False
sephora,P484033,False,False,False,False,False,False
sephora,P480280,False,False,False,False,False,False
sephora,P270594,False,False,False,False,False,True
sephora,P270544,False,False,False,False,False,False
sephora,P462339,True,False,False,False,False,True
sephora,P270543,False,False,False,False,False,True
sephora,P392648,False,False,False,False,False,True
sephora,P446518,False,False,False,False,False,False
sephora,P468634,False,False,False,False,False,True
sephora,P455332,False,False,False,False,False,False
sephora,P270600,True,False,False,False,False,True
sephora,P395507,False,False,False,False,False,True
sephora,P481408,False,False,False,False,False,False
sephora,P481817,True,False,False,False,False,False
sephora,P94421,True,False,False,False,False,False
sephora,P472454,True,False,False,False,False,False
sephora,P12045,False,False,False,False,False,False
sephora,P474938,False,False,False,False,False,False
sephora,P395615,False,False,False,False,False,False
sephora,P474937,False,False,False,False,False,False
sephora,P471226,True,False,False,False,False,False
sephora,P381020,True,False,False,False,False,False
